Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index,Bug Occurence,Buggy
transformers_4.23.0,src/transformers/convert_pytorch_checkpoint_to_tf2.py,491,93,430,11,39,29,54,50,83,244.184434340638,7.61538461538462,3567.35125472145,198.186180817859,468.440063751302,26,49.6127026616033,0,0
transformers_4.23.0,src/transformers/modeling_flax_utils.py,1093,415,589,15,97,73,138,112,211,698.794904626279,10.6701030927835,15326.0227283871,851.445707132617,1436.35188855415,121,33.7475435894916,0,0
transformers_4.23.0,src/transformers/configuration_utils.py,946,351,399,12,101,62,119,113,181,715.498909766585,7.06930693069307,8726.72285176995,484.817936209441,1234.45239219715,108,33.6503244864282,0,0
transformers_4.23.0,src/transformers/optimization.py,671,248,290,18,133,115,210,151,325,1013.41121394762,14.2105263157895,33430.0008355671,1857.22226864262,2352.48154028065,57,43.310290623821,1,1
transformers_4.23.0,src/transformers/trainer_pt_utils.py,1086,560,580,21,248,190,358,269,548,2064.8793508543,15.1572580645161,67042.9984170403,3724.61102316891,4423.16137468103,189,18.2532710505457,0,0
transformers_4.23.0,src/transformers/modeling_utils.py,3143,1392,1766,20,501,421,748,521,1169,4579.74062528855,14.9301397205589,157518.769160301,8751.04273112783,10550.3881483036,462,0,1,1
transformers_4.23.0,src/transformers/dependency_versions_table.py,82,2,79,0,0,0,0,0,0,0,0,0,0,0,1,100,2,1
transformers_4.23.0,src/transformers/tf_utils.py,70,17,15,3,6,3,6,9,9,20.2646625064904,1.5,42.7939875194712,2.37744375108173,28.5293250129808,5,57.7414711155087,0,0
transformers_4.23.0,src/transformers/dependency_versions_check.py,47,19,19,4,7,5,9,11,14,27.6514844544032,2.57142857142857,124.539538270943,6.9188632372746,48.4320426609222,7,84.2136442035513,0,0
transformers_4.23.0,src/transformers/trainer_utils.py,696,353,394,16,117,76,146,133,222,867.832672191258,9.98290598290598,15635.9531144933,868.664061916295,1566.27270068126,98,36.9063648348187,0,0
transformers_4.23.0,src/transformers/__init__.py,5571,1059,5432,2,54,46,54,56,100,312.763925116827,1,580.73549220576,32.26308290032,580.73549220576,107,6.84080715553065,1,1
transformers_4.23.0,src/transformers/file_utils.py,137,3,112,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,src/transformers/trainer.py,3609,1867,2446,20,746,607,1136,766,1743,7205.54029980815,15.2278820375335,254306.12667345,14128.118148525,16700.0326142952,762,0,1,1
transformers_4.23.0,src/transformers/dynamic_module_utils.py,441,161,208,11,57,41,72,68,113,370.528478612401,6.94736842105263,4778.97872316264,265.49881795348,687.883301061288,32,55.8753103634044,0,0
transformers_4.23.0,src/transformers/modeling_flax_pytorch_utils.py,352,179,218,10,130,100,180,140,280,946.127096642573,6.92307692307692,13819.8409251549,767.768940286381,1996.19924474459,64,44.9002052352233,0,0
transformers_4.23.0,src/transformers/modeling_tf_utils.py,3057,1345,1660,19,436,341,627,455,968,3903.63898835817,13.6616972477064,116768.870826722,6487.15949037345,8547.17160756331,426,0,1,1
transformers_4.23.0,src/transformers/generation_beam_constraints.py,520,275,287,15,84,60,105,99,165,595.558022447544,9.375,10254.7860216856,569.710334538092,1093.84384231314,108,39.4089262404964,0,0
transformers_4.23.0,src/transformers/modelcard.py,893,531,650,16,252,185,367,268,552,2074.27454072198,11.6507936507937,51874.9400812602,2881.94111562557,4452.48123313269,190,10.093806460719,0,0
transformers_4.23.0,src/transformers/keras_callbacks.py,410,221,258,14,100,63,118,114,181,717.688587886279,8.26,10215.5805445771,567.532252476508,1236.75309256382,90,43.6891804311453,0,0
transformers_4.23.0,src/transformers/generation_beam_search.py,897,376,577,20,139,138,254,159,392,1075.97137100631,18.273381294964,52383.3906540829,2910.18836967127,2866.65011847147,112,31.652577019179,0,0
transformers_4.23.0,src/transformers/convert_slow_tokenizers_checkpoints_to_fast.py,126,62,80,9,17,13,24,26,37,98.0161933142366,6.35294117647059,1104.87983021717,61.3822127898425,173.91626957122,15,67.5266417336722,0,0
transformers_4.23.0,src/transformers/modeling_tf_outputs.py,947,330,180,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,src/transformers/hf_argparser.py,307,154,162,11,60,44,86,71,130,392.467183541521,7.88333333333333,6302.46583963905,350.136991091058,799.467125535609,68,51.8624848250685,0,0
transformers_4.23.0,src/transformers/deepspeed.py,367,163,177,11,54,36,70,65,106,348.817672921838,7.12962962962963,4551.34871203132,252.852706223962,638.370988181016,41,55.722295874026,0,0
transformers_4.23.0,src/transformers/integrations.py,1319,827,941,13,271,182,338,284,520,2238.36810654273,8.1070110701107,34356.4468605422,1908.69149225234,4237.86850214244,287,0,1,1
transformers_4.23.0,src/transformers/generation_utils.py,3448,1073,1843,21,512,529,995,533,1524,4700.23866587835,20.4052734375,281682.135995809,15649.0075553227,13804.379385485,529,0,1,1
transformers_4.23.0,src/transformers/training_args.py,1732,682,1084,17,247,186,348,264,534,2032.73357450267,11.9757085020243,51444.128372078,2858.00713178211,4295.70645973741,223,11.5306855695881,1,1
transformers_4.23.0,src/transformers/feature_extraction_sequence_utils.py,367,132,186,15,82,56,110,97,166,579.922623312811,10.0609756097561,11022.6593138723,612.369961881793,1095.58553180306,66,52.6068453579491,0,0
transformers_4.23.0,src/transformers/image_utils.py,416,190,192,16,106,76,137,122,213,777.159568183699,10.3396226415094,15263.8374526357,847.99096959087,1476.24705290089,78,45.8150743676037,0,0
transformers_4.23.0,src/transformers/pytorch_utils.py,272,114,119,12,33,26,48,45,74,209.484555947483,8.72727272727273,3546.73858148418,197.041032304677,406.397129128396,24,61.3093609830403,0,0
transformers_4.23.0,src/transformers/generation_flax_utils.py,947,391,562,23,200,171,309,223,480,1632.81316294426,17.7675,66529.1947064803,3696.06637258224,3744.43195196175,102,33.2155508238226,0,0
transformers_4.23.0,src/transformers/activations.py,176,75,80,7,39,26,51,46,77,225.782170990031,4.57692307692308,1946.63070012886,108.146150007159,425.31427061639,18,67.3142614576239,0,0
transformers_4.23.0,src/transformers/training_args_tf.py,288,87,99,4,13,7,14,17,21,56.1057163358342,2.15384615384615,184.879088511938,10.2710604728855,85.8367196662571,22,57.2791943988896,0,0
transformers_4.23.0,src/transformers/testing_utils.py,1637,710,730,19,112,76,132,131,208,843.13437402588,11.1964285714286,16379.8373958662,909.990966437012,1462.95198431979,139,25.7557268009798,0,0
transformers_4.23.0,src/transformers/generation_stopping_criteria.py,132,58,73,9,17,13,24,26,37,98.0161933142366,6.35294117647059,1104.87983021717,61.3822127898425,173.91626957122,18,71.2650560714372,0,0
transformers_4.23.0,src/transformers/convert_slow_tokenizer.py,1162,492,923,12,58,49,88,70,137,382.782447726053,9.10344827586207,7644.27269506433,424.681816392463,839.711773321461,116,18.7615904257433,0,0
transformers_4.23.0,src/transformers/generation_tf_utils.py,3384,1261,1940,24,686,643,1201,710,1844,6573.57552961186,21.0087463556851,366933.91283094,20385.2173794967,17465.7690953389,469,0,1,1
transformers_4.23.0,src/transformers/trainer_callback.py,581,292,285,14,87,52,104,101,156,613.839053047646,8.36781609195402,8691.49151348455,482.860639638031,1038.68099130928,111,39.2533186939765,0,0
transformers_4.23.0,src/transformers/convert_graph_to_onnx.py,551,207,304,9,40,24,41,49,65,241.406448808475,4.6125,1683.36019513879,93.5200108410439,364.956139867489,36,55.3520507148969,0,0
transformers_4.23.0,src/transformers/trainer_seq2seq.py,253,84,119,11,62,47,88,73,135,407.213919048997,7.80645161290323,6523.27639801968,362.404244334427,835.626315448802,39,60.4923724245282,0,0
transformers_4.23.0,src/transformers/trainer_tf.py,804,377,452,18,135,110,214,153,324,1030.42875562782,14.2666666666667,33546.5495640625,1863.69719800347,2351.39366103242,121,32.095506319636,0,0
transformers_4.23.0,src/transformers/training_args_seq2seq.py,68,18,31,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,src/transformers/generation_logits_process.py,750,373,386,17,171,157,256,188,413,1337.93964834674,12.7251461988304,39703.0312627864,2205.72395904369,3120.04519574286,126,31.6436493158807,0,0
transformers_4.23.0,src/transformers/tokenization_utils_fast.py,763,315,494,12,137,101,203,149,304,1015.44994537425,8.89051094890511,19511.3574190406,1083.96430105781,2194.6272302205,134,31.2696701696404,0,0
transformers_4.23.0,src/transformers/generation_tf_logits_process.py,587,262,330,12,109,107,164,121,271,780.751641409339,9.02752293577982,16926.7132688495,940.372959380526,1875.01193730142,89,41.0582638702198,0,0
transformers_4.23.0,src/transformers/tokenization_utils_base.py,3737,1306,2133,18,505,370,702,523,1072,4610.02913673374,12.5108910891089,121116.374899838,6728.68749443546,9680.87517005672,481,0,1,1
transformers_4.23.0,src/transformers/modeling_outputs.py,1033,360,196,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,src/transformers/models/__init__.py,172,1,154,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,src/transformers/models/fnet/modeling_fnet.py,1199,552,814,13,90,130,221,103,351,632.372495005505,15.9611111111111,37460.1162284649,2081.11756824805,2346.96168504131,146,20.3901005544678,0,0
transformers_4.23.0,src/transformers/models/fnet/configuration_fnet.py,121,23,42,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_4.23.0,src/transformers/models/fnet/tokenization_fnet.py,315,124,155,10,73,48,88,83,136,485.076473747115,6.02739726027397,5225.78574755891,290.321430419939,867.005362663182,40,57.3881262375828,0,0
transformers_4.23.0,src/transformers/models/fnet/tokenization_fnet_fast.py,203,56,96,5,32,22,42,37,64,171.609640474437,3.28125,1093.98520678208,60.7769559323378,333.405015400253,13,70.5114527076085,0,0
transformers_4.23.0,src/transformers/models/fnet/convert_fnet_original_flax_checkpoint_to_pytorch.py,157,54,109,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,3,81.5475413145428,0,0
transformers_4.23.0,src/transformers/models/fnet/__init__.py,111,51,80,1,6,6,6,7,12,15.5097750043269,0.5,16.8441295323456,0.935784974019201,33.6882590646913,20,72.7463367205987,0,0
transformers_4.23.0,src/transformers/models/gpt_neo/configuration_gpt_neo.py,273,112,154,7,18,11,21,25,32,94.7101344803648,4.08333333333333,606.797208797231,33.7109560442906,148.603398072791,15,67.0847832123047,0,0
transformers_4.23.0,src/transformers/models/gpt_neo/__init__.py,85,37,56,1,4,4,4,5,8,8,0.5,9.28771237954945,0.51598402108608,18.5754247590989,14,81.1815199643737,0,0
transformers_4.23.0,src/transformers/models/gpt_neo/modeling_flax_gpt_neo.py,689,324,520,15,90,64,114,105,178,642.870137603799,9.5,11353.7891703734,630.766065020745,1195.13570214457,62,32.8687666238464,0,0
transformers_4.23.0,src/transformers/models/gpt_neo/modeling_gpt_neo.py,928,454,698,17,142,151,257,159,408,1084.75095927092,15.3838028169014,45899.9793581269,2549.99885322927,2983.65624575602,122,21.1027086114209,0,0
transformers_4.23.0,src/transformers/models/gpt_neo/convert_gpt_neo_mesh_tf_to_pytorch.py,72,21,42,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,2,94.7177109941608,0,0
transformers_4.23.0,src/transformers/models/mbart50/__init__.py,62,35,35,1,4,4,4,5,8,8,0.5,9.28771237954945,0.51598402108608,18.5754247590989,14,84.368768912279,0,0
transformers_4.23.0,src/transformers/models/mbart50/tokenization_mbart50_fast.py,276,98,153,7,44,30,57,51,87,259.866475674444,4.53409090909091,2237.5784192711,124.309912181728,493.50100475152,26,63.1221681850383,0,0
transformers_4.23.0,src/transformers/models/mbart50/tokenization_mbart50.py,353,144,178,11,71,42,81,82,123,474.685793289843,6.27464788732394,4906.64223128246,272.591235071248,781.978896568024,44,55.9747744120662,0,0
transformers_4.23.0,src/transformers/models/roberta/configuration_roberta.py,83,25,31,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,4,88.3713688664662,0,0
transformers_4.23.0,src/transformers/models/roberta/convert_roberta_original_pytorch_checkpoint_to_pytorch.py,178,101,124,4,9,10,17,13,27,36.5293250129808,3.77777777777778,377.444851250391,20.9691584027995,99.9118723898095,14,66.0276282077029,0,0
transformers_4.23.0,src/transformers/models/roberta/__init__.py,168,66,135,1,8,8,8,9,16,24,0.5,25.3594000115385,1.40885555619658,50.718800023077,26,64.0053657250376,0,0
transformers_4.23.0,src/transformers/models/roberta/tokenization_roberta.py,423,176,230,15,104,68,133,119,201,755.449089620801,9.59134615384615,13292.2473509503,738.458186163907,1385.8583704249,56,50.6983829737771,0,0
transformers_4.23.0,src/transformers/models/roberta/tokenization_roberta_fast.py,307,85,156,7,41,26,50,48,76,239.311116643745,4.26829268292683,1811.70734779491,100.650408210828,424.457150054808,23,65.564562842113,0,0
transformers_4.23.0,src/transformers/models/roberta/modeling_tf_roberta.py,1721,653,1243,12,133,160,277,145,437,981.372113930312,12.4962406015038,39208.457839273,2178.24765773739,3137.62027233653,184,11.7451903172859,1,1
transformers_4.23.0,src/transformers/models/roberta/modeling_roberta.py,1571,671,1112,15,173,211,365,188,576,1344.79404231528,15.8236994219653,68855.9289093948,3825.32938385527,4351.44317856632,193,10.0816071760933,0,0
transformers_4.23.0,src/transformers/models/roberta/modeling_flax_roberta.py,1494,611,1160,14,123,124,212,137,336,907.232253065533,12.0650406504065,28774.3833279196,1598.57685155109,2384.93877987474,130,15.908319747254,0,0
transformers_4.23.0,src/transformers/models/esm/convert_esm.py,264,141,187,5,15,14,24,20,38,70.2129994085646,4,656.933070422879,36.49628169016,164.23326760572,22,59.50641988339,0,0
transformers_4.23.0,src/transformers/models/esm/tokenization_esm.py,106,67,66,2,10,5,10,12,15,35.2192809488736,1,53.7744375108174,2.98746875060096,53.7744375108174,17,71.1487894961749,0,0
transformers_4.23.0,src/transformers/models/esm/modeling_esm.py,1241,578,875,16,182,188,330,198,518,1430.41862451616,14.5054945054945,57325.8118961059,3184.76732756144,3952.00672920124,161,15.7623296782151,0,0
transformers_4.23.0,src/transformers/models/esm/configuration_esm.py,142,29,50,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_4.23.0,src/transformers/models/esm/__init__.py,67,24,40,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,91.4547008233048,0,0
transformers_4.23.0,src/transformers/models/gpt_neox_japanese/modeling_gpt_neox_japanese.py,724,335,453,13,121,109,190,134,299,885.28816804606,10.2066115702479,21564.1274786313,1198.00708214618,2112.76066794687,78,38.1862012007681,0,0
transformers_4.23.0,src/transformers/models/gpt_neox_japanese/__init__.py,66,25,39,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,91.1896589477459,0,0
transformers_4.23.0,src/transformers/models/gpt_neox_japanese/configuration_gpt_neox_japanese.py,124,26,45,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_4.23.0,src/transformers/models/gpt_neox_japanese/tokenization_gpt_neox_japanese.py,379,214,253,15,125,82,159,140,241,929.326394516889,9.54,16391.2197555788,910.623319754381,1718.15720708374,60,45.0484917661514,0,0
transformers_4.23.0,src/transformers/models/albert/tokenization_albert.py,353,123,170,10,73,48,88,83,136,485.076473747115,6.02739726027397,5225.78574755891,290.321430419939,867.005362663182,40,57.4089591558754,0,0
transformers_4.23.0,src/transformers/models/albert/modeling_tf_albert.py,1500,530,1084,10,105,124,210,115,334,738.215060303816,10,22863.9367701542,1270.21870945301,2286.39367701542,134,20.7950161002422,0,0
transformers_4.23.0,src/transformers/models/albert/convert_albert_original_tf_checkpoint_to_pytorch.py,63,20,32,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,2,95.8446982931609,0,0
transformers_4.23.0,src/transformers/models/albert/modeling_albert.py,1407,624,998,17,195,206,368,212,574,1552.91627948243,16.0410256410256,71155.2040738231,3953.06689299017,4435.82634091928,168,13.1983008628233,0,0
transformers_4.23.0,src/transformers/models/albert/__init__.py,183,79,150,1,10,10,10,11,20,33.2192809488736,0.5,34.594316186373,1.9219064547985,69.188632372746,32,59.7286893556405,0,0
transformers_4.23.0,src/transformers/models/albert/modeling_flax_albert.py,1130,452,878,12,85,84,138,97,222,587.817779580359,9.74117647058823,14272.5832823467,792.921293463705,1465.18065096554,88,23.7025219553242,0,0
transformers_4.23.0,src/transformers/models/albert/configuration_albert.py,172,39,72,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,4,83.6917548443619,0,0
transformers_4.23.0,src/transformers/models/albert/tokenization_albert_fast.py,242,57,122,5,33,23,43,38,66,178.074646413266,3.25757575757576,1128.30441539037,62.6835786327984,346.363215887277,14,70.9045626182638,0,0
transformers_4.23.0,src/transformers/models/vit/modeling_tf_vit.py,819,309,565,14,77,57,103,91,160,535.845532542314,9.36363636363636,9749.85960640677,541.658867022599,1041.24714243179,75,36.2536483787462,0,0
transformers_4.23.0,src/transformers/models/vit/__init__.py,123,65,91,1,8,8,8,9,16,24,0.5,25.3594000115385,1.40885555619658,50.718800023077,26,67.3436109156158,0,0
transformers_4.23.0,src/transformers/models/vit/feature_extraction_vit.py,149,40,59,5,20,11,21,25,32,98.0482023721841,2.625,390.083919941077,21.6713288856154,148.603398072791,20,72.030995504123,0,0
transformers_4.23.0,src/transformers/models/vit/convert_vit_timm_to_pytorch.py,250,161,182,4,17,20,29,21,49,77.4868683012558,3.41176470588235,734.292124443367,40.7940069135204,215.223553716159,28,54.8203280607518,0,0
transformers_4.23.0,src/transformers/models/vit/modeling_flax_vit.py,675,293,517,13,60,54,100,73,154,402.519152072345,10.8333333333333,10326.6906390648,573.705035503602,953.232982067523,61,32.1342070066803,0,0
transformers_4.23.0,src/transformers/models/vit/convert_dino_to_pytorch.py,219,124,150,5,11,10,16,16,26,49.6633882794471,3.63636363636364,378.181818181818,21.010101010101,104,21,62.2265837826217,0,0
transformers_4.23.0,src/transformers/models/vit/configuration_vit.py,144,38,59,0,0,0,0,0,0,0,0,0,0,0,4,100,0,0
transformers_4.23.0,src/transformers/models/vit/modeling_vit.py,821,374,558,16,134,112,202,150,314,1010.85595152134,12.0597014925373,27373.7022030312,1520.76123350173,2269.84906881571,96,30.2693986796823,0,0
transformers_4.23.0,src/transformers/models/trocr/configuration_trocr.py,153,31,66,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_4.23.0,src/transformers/models/trocr/__init__.py,63,24,36,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,91.9167547932775,0,0
transformers_4.23.0,src/transformers/models/trocr/processing_trocr.py,107,50,47,4,7,8,16,11,24,27.6514844544032,4.57142857142857,379.549069016206,21.0860593897892,83.0263588472952,14,73.56470321431,0,0
transformers_4.23.0,src/transformers/models/trocr/convert_trocr_unilm_to_pytorch.py,238,116,163,8,52,45,65,60,110,320.422865343337,5,3248.78982758469,180.488323754705,649.757965516937,22,57.1282003791488,0,0
transformers_4.23.0,src/transformers/models/trocr/modeling_trocr.py,1013,391,570,17,146,145,258,163,403,1119.20125389774,15.0205479452055,44483.9152014944,2471.32862230525,2961.53744615512,123,31.4277327828255,0,0
transformers_4.23.0,src/transformers/models/qdqbert/__init__.py,75,23,48,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,90.8165051883758,0,0
transformers_4.23.0,src/transformers/models/qdqbert/modeling_qdqbert.py,1753,776,1258,16,191,224,388,207,612,1511.28890615483,16.2513089005236,76517.8906379041,4250.993924328,4708.41401798959,218,4.38881001483466,0,0
transformers_4.23.0,src/transformers/models/qdqbert/configuration_qdqbert.py,123,24,44,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_4.23.0,src/transformers/models/phobert/tokenization_phobert.py,362,166,191,12,85,58,109,97,167,587.817779580359,7.69411764705882,8480.3444799764,471.130248887578,1102.18544464525,44,53.5304816363404,0,0
transformers_4.23.0,src/transformers/models/phobert/__init__.py,33,9,8,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_4.23.0,src/transformers/models/bort/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,src/transformers/models/bort/convert_bort_original_gluonnlp_checkpoint_to_pytorch.py,319,105,207,3,10,5,10,13,15,37.9741684510371,1.5,83.2598936581746,4.62554964767637,55.5065957721164,6,69.6035940930104,0,0
transformers_4.23.0,src/transformers/models/plbart/modeling_plbart.py,1741,636,1145,16,180,221,394,196,615,1412.53355733934,17.5111111111111,82005.3485478914,4555.85269710508,4683.04655413085,209,11.007929597779,0,0
transformers_4.23.0,src/transformers/models/plbart/__init__.py,85,37,56,1,4,4,4,5,8,8,0.5,9.28771237954945,0.51598402108608,18.5754247590989,14,81.1815199643737,0,0
transformers_4.23.0,src/transformers/models/plbart/tokenization_plbart.py,462,171,266,12,98,62,121,110,183,691.261114731944,7.40816326530612,9193.44784509652,510.747102505362,1240.98882757501,55,51.0014910657313,0,0
transformers_4.23.0,src/transformers/models/plbart/convert_plbart_original_checkpoint_to_torch.py,94,44,65,2,3,2,3,5,5,6.75488750216347,1,11.6096404744368,0.644980026357601,11.6096404744368,7,79.7328658111599,0,0
transformers_4.23.0,src/transformers/models/plbart/configuration_plbart.py,192,50,96,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0
transformers_4.23.0,src/transformers/models/dit/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0
transformers_4.23.0,src/transformers/models/dit/convert_dit_unilm_to_pytorch.py,228,112,155,5,14,12,23,19,35,64.9126093832433,4.10714285714286,610.639580057515,33.9244211143064,148.677462970525,21,61.3909289643245,0,0
transformers_4.23.0,src/transformers/models/donut/processing_donut.py,156,96,88,8,34,25,49,42,74,196.973736602512,5.76470588235294,2300.29917352892,127.794398529384,399.031489285628,32,63.4421122623057,0,0
transformers_4.23.0,src/transformers/models/donut/feature_extraction_donut.py,208,71,100,11,49,33,62,60,95,313.174530166655,6.95918367346939,3905.17797642322,216.954332023512,561.154606582809,38,64.1661722440081,0,0
transformers_4.23.0,src/transformers/models/donut/convert_donut_to_pytorch.py,234,125,179,9,42,38,71,51,109,255.006656769689,7.60714285714286,4703.45354159115,261.302974532842,618.294362274893,33,50.3923960979287,0,0
transformers_4.23.0,src/transformers/models/donut/__init__.py,76,38,48,1,4,4,4,5,8,8,0.5,9.28771237954945,0.51598402108608,18.5754247590989,14,81.9838688722816,0,0
transformers_4.23.0,src/transformers/models/donut/configuration_donut_swin.py,140,32,54,3,6,3,6,9,9,20.2646625064904,1.5,42.7939875194712,2.37744375108173,28.5293250129808,2,77.3218581581907,0,0
transformers_4.23.0,src/transformers/models/donut/modeling_donut_swin.py,941,492,611,18,197,181,327,215,508,1576.60285845887,14.9390862944162,58801.4681757443,3266.74823198579,3936.08196759145,105,27.4468707397113,0,0
transformers_4.23.0,src/transformers/models/tapex/__init__.py,34,9,8,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_4.23.0,src/transformers/models/tapex/tokenization_tapex.py,1488,435,1089,19,227,145,284,246,429,1857.33712937047,11.8854625550661,40497.7968021536,2249.87760011964,3407.33872279053,155,21.477777250025,0,0
transformers_4.23.0,src/transformers/models/xlm_roberta_xl/configuration_xlm_roberta_xl.py,155,39,64,1,2,1,2,3,3,2,0.5,2.37744375108173,0.13208020839343,4.75488750216347,4,83.4281056551258,0,0
transformers_4.23.0,src/transformers/models/xlm_roberta_xl/__init__.py,78,23,52,1,2,2,2,3,4,2,0.5,3.16992500144231,0.176106944524573,6.33985000288463,8,90.2847497769009,0,0
transformers_4.23.0,src/transformers/models/xlm_roberta_xl/modeling_xlm_roberta_xl.py,1540,673,1106,15,174,216,372,189,588,1353.67552721181,16.0344827586207,71298.9077113974,3961.05042841097,4446.59854544199,192,9.78084708367457,0,0
transformers_4.23.0,src/transformers/models/xlm_roberta_xl/convert_xlm_roberta_xl_original_pytorch_checkpoint_to_pytorch.py,183,104,126,4,9,10,17,13,27,36.5293250129808,3.77777777777778,377.444851250391,20.9691584027995,99.9118723898095,14,65.8541243962747,0,0
transformers_4.23.0,src/transformers/models/mvp/tokenization_mvp.py,404,175,211,15,104,68,133,119,201,755.449089620801,9.59134615384615,13292.2473509503,738.458186163907,1385.8583704249,56,50.7661655714477,0,0
transformers_4.23.0,src/transformers/models/mvp/__init__.py,83,38,56,1,4,4,4,5,8,8,0.5,9.28771237954945,0.51598402108608,18.5754247590989,14,80.928873413069,0,0
transformers_4.23.0,src/transformers/models/mvp/configuration_mvp.py,182,41,81,2,4,2,4,6,6,10,1,15.5097750043269,0.861654166907052,15.5097750043269,4,80.8437780780212,0,0
transformers_4.23.0,src/transformers/models/mvp/modeling_mvp.py,2056,748,1398,17,202,256,451,219,707,1616.44558781712,18.9777227722772,104316.261675434,5795.34787085744,5496.77445113803,244,3.03567040126771,0,0
transformers_4.23.0,src/transformers/models/mvp/tokenization_mvp_fast.py,287,86,133,7,41,26,50,48,76,239.311116643745,4.26829268292683,1811.70734779491,100.650408210828,424.457150054808,25,64.4750947599492,0,0
transformers_4.23.0,src/transformers/models/segformer/modeling_segformer.py,831,399,554,15,109,102,180,124,282,796.335450334813,12.3853211009174,24288.6471134338,1349.36928407966,1961.0833595291,100,31.2989932463601,0,0
transformers_4.23.0,src/transformers/models/segformer/__init__.py,117,51,88,1,6,6,6,7,12,15.5097750043269,0.5,16.8441295323456,0.935784974019201,33.6882590646913,20,71.9676260652893,0,0
transformers_4.23.0,src/transformers/models/segformer/configuration_segformer.py,176,49,80,3,6,3,6,9,9,20.2646625064904,1.5,42.7939875194712,2.37744375108173,28.5293250129808,7,78.987398037054,0,0
transformers_4.23.0,src/transformers/models/segformer/modeling_tf_segformer.py,900,392,622,15,89,83,144,104,227,634.943634290137,12.1348314606742,18457.0764190952,1025.39313439418,1520.99981601803,89,32.2652517030118,0,0
transformers_4.23.0,src/transformers/models/segformer/convert_segformer_original_to_pytorch.py,388,201,314,7,450,440,492,457,932,3985.85302050207,3.82666666666667,31513.361242298,1750.74229123878,8235.19893091412,56,34.5148431800765,0,0
transformers_4.23.0,src/transformers/models/segformer/feature_extraction_segformer.py,258,89,126,7,37,27,51,44,78,212.401258982674,4.82432432432432,2054.36936287262,114.131631270701,425.835666253709,45,61.8283871502036,0,0
transformers_4.23.0,src/transformers/models/realm/configuration_realm.py,189,33,76,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0
transformers_4.23.0,src/transformers/models/realm/__init__.py,89,40,60,1,4,4,4,5,8,8,0.5,9.28771237954945,0.51598402108608,18.5754247590989,14,79.9339278310666,0,0
transformers_4.23.0,src/transformers/models/realm/retrieval_realm.py,165,90,98,8,30,26,46,38,72,171.206717868256,6.13333333333333,2317.48478993669,128.749154996483,377.850780967938,20,62.2446443857778,0,0
transformers_4.23.0,src/transformers/models/realm/tokenization_realm.py,608,264,335,17,144,89,182,161,271,1101.95606850895,10.7430555555556,21342.997216876,1185.72206760422,1986.67847396906,94,40.6387634108578,0,0
transformers_4.23.0,src/transformers/models/realm/tokenization_realm_fast.py,321,75,163,6,39,23,47,45,70,221.640461539955,3.61538461538462,1389.86128360959,77.2145157560882,384.429716743077,18,67.5940587514377,0,0
transformers_4.23.0,src/transformers/models/realm/modeling_realm.py,1857,813,1197,18,220,212,375,238,587,1786.95778700139,15.3409090909091,71093.7310969702,3949.65172760946,4634.25802706176,203,9.85011343190848,0,0
transformers_4.23.0,src/transformers/models/conditional_detr/modeling_conditional_detr.py,2647,1176,1496,21,388,376,684,409,1060,3429.00484864696,18.5103092783505,170230.326843358,9457.24038018656,9196.51445491826,266,0,0,0
